,StartStation Id,EndStation Id,count
10269,633,395,1
10270,633,432,1
10271,633,615,1
10272,633,621,1
10273,633,633,4
10274,633,682,1
10275,633,689,1
10276,633,707,2
10277,633,737,2
10278,633,753,2
10279,633,766,1
10280,633,769,1
10281,633,810,1
10282,634,61,1
10283,634,89,1
10284,634,280,2
10285,634,404,1
10286,634,500,1
10287,634,596,1
10288,634,634,7
10289,634,650,1
10290,634,707,1
10291,634,833,1
10292,635,66,1
10293,635,101,1
10294,635,595,2
10295,635,596,2
10296,635,626,1
10297,635,633,1
10298,635,635,18
10299,635,671,1
10300,635,682,1
10301,635,694,2
10302,635,708,2
10303,635,727,1
10304,635,747,1
10305,635,770,1
10306,636,55,1
10307,636,101,1
10308,636,579,2
10309,636,611,2
10310,636,636,7
10311,636,696,1
10312,636,723,2
10313,636,768,1
10314,637,8,3
10315,637,419,1
10316,637,637,13
10317,637,686,2
10318,637,694,1
10319,637,708,1
10320,637,764,3
10321,637,777,1
10322,638,138,1
10323,638,171,1
10324,638,193,1
10325,638,292,1
10326,638,602,1
10327,638,620,1
10328,638,638,6
10329,638,649,1
10330,638,664,1
10331,638,680,2
10332,638,735,1
10333,638,744,3
10334,638,753,1
10335,639,17,2
10336,639,85,1
10337,639,150,2
10338,639,212,1
10339,639,278,1
10340,639,626,1
10341,639,639,1
10342,639,682,1
10343,639,730,1
10344,639,737,1
10345,639,765,1
10346,639,772,1
10347,639,782,3
10348,639,818,1
10349,640,625,1
10350,640,630,2
10351,640,640,5
10352,640,732,4
10353,641,169,5
10354,641,310,1
10355,641,481,2
10356,641,762,1
10357,642,298,2
10358,642,638,1
10359,642,642,6
10360,642,744,3
10361,643,225,2
10362,643,229,4
10363,643,343,2
10364,643,386,2
10365,643,398,1
10366,643,572,1
10367,643,604,2
10368,643,643,2
10369,643,644,1
10370,643,651,1
10371,643,663,1
10372,643,739,2
10373,643,807,1
10374,644,162,1
10375,644,527,1
10376,644,615,2
10377,644,639,2
10378,644,644,15
10379,644,666,1
10380,644,681,1
10381,644,729,1
10382,644,781,1
10383,645,252,1
10384,645,272,1
10385,645,307,2
10386,645,645,2
10387,645,734,1
10388,646,14,1
10389,646,24,2
10390,646,46,1
10391,646,130,4
10392,646,136,2
10393,646,138,1
10394,646,157,1
10395,646,160,1
10396,646,191,5
10397,646,192,2
10398,646,213,2
10399,646,225,2
10400,646,233,4
10401,646,236,2
10402,646,259,1
10403,646,260,2
10404,646,276,1
10405,646,290,5
10406,646,294,2
10407,646,303,1
10408,646,359,2
10409,646,380,2
10410,646,558,2
10411,646,572,3
10412,646,621,1
10413,646,646,6
10414,646,653,2
10415,646,710,2
10416,646,762,4
10417,646,781,2
10418,646,815,6
10419,646,818,3
10420,646,819,5
10421,647,6,1
10422,647,174,2
10423,647,335,1
10424,647,338,1
10425,647,428,2
10426,647,572,1
10427,647,596,2
10428,647,626,1
10429,647,647,15
10430,647,730,1
10431,647,753,2
10432,648,5,2
10433,648,309,1
10434,648,348,1
10435,648,596,2
10436,648,648,4
10437,648,656,1
10438,648,671,2
10439,648,768,1
10440,648,839,1
10441,649,123,2
10442,649,130,2
10443,649,424,1
10444,649,444,1
10445,649,649,8
10446,649,694,2
10447,649,728,1
10448,649,746,1
10449,649,757,1
10450,650,2,2
10451,650,36,1
10452,650,64,1
10453,650,307,1
10454,650,325,2
10455,650,341,1
10456,650,404,2
10457,650,442,1
10458,650,564,1
10459,650,566,1
10460,650,650,2
10461,650,661,1
10462,650,663,2
10463,650,684,1
10464,650,805,1
10465,651,5,1
10466,651,329,1
10467,651,501,1
10468,651,535,1
10469,651,596,1
10470,651,604,1
10471,651,651,3
10472,651,701,1
10473,651,739,2
10474,651,780,1
10475,652,5,1
10476,652,527,1
10477,652,652,4
10478,652,694,1
10479,652,739,2
10480,652,771,2
10481,653,5,2
10482,653,149,1
10483,653,194,2
10484,653,579,2
10485,653,620,1
10486,653,625,2
10487,653,638,2
10488,653,653,10
10489,653,679,2
10490,653,701,4
10491,653,738,1
10492,654,5,1
10493,654,87,2
10494,654,289,1
10495,654,310,1
10496,654,380,3
10497,654,539,1
10498,654,654,8
10499,655,109,2
10500,655,374,1
10501,655,607,1
10502,655,655,9
10503,655,686,1
10504,655,711,1
10505,655,753,1
10506,655,761,1
10507,656,626,1
10508,656,658,2
10509,656,671,1
10510,656,686,1
10511,656,729,1
10512,657,217,2
10513,657,248,2
10514,657,462,1
10515,657,559,1
10516,657,647,1
10517,657,657,5
10518,657,682,2
10519,657,753,1
10520,658,96,1
10521,658,389,1
10522,658,409,1
10523,658,527,2
10524,658,579,2
10525,658,610,2
10526,658,620,2
10527,658,625,4
10528,658,658,22
10529,658,668,2
10530,658,680,2
10531,658,710,2
10532,658,821,1
10533,658,832,2
10534,660,178,2
10535,660,392,1
10536,660,508,2
10537,660,527,1
10538,660,607,1
10539,660,613,2
10540,660,660,1
10541,660,730,2
10542,660,736,1
10543,660,770,1
10544,660,833,2
10545,661,8,2
10546,661,9,3
10547,661,18,2
10548,661,29,1
10549,661,99,3
10550,661,105,1
10551,661,133,1
10552,661,180,3
10553,661,191,1
10554,661,194,2
10555,661,199,3
10556,661,307,1
10557,661,335,3
10558,661,350,1
10559,661,379,2
10560,661,384,1
10561,661,431,2
10562,661,570,2
10563,661,643,3
10564,661,646,2
10565,661,650,2
10566,661,661,10
10567,661,730,1
10568,661,737,1
10569,661,804,1
10570,662,29,1
10571,662,36,2
10572,662,74,1
10573,662,98,2
10574,662,625,1
10575,662,662,15
10576,662,676,2
10577,662,781,3
10578,663,15,1
10579,663,227,5
10580,663,303,1
10581,663,307,1
10582,663,442,2
10583,663,650,1
10584,663,663,3
10585,663,740,1
10586,664,409,1
10587,664,600,1
10588,664,625,1
10589,664,664,11
10590,664,679,1
10591,664,680,1
10592,664,682,1
10593,664,710,1
10594,664,726,1
10595,664,747,1
10596,664,756,1
10597,664,777,2
10598,664,832,2
10599,665,203,1
10600,665,540,1
10601,665,625,1
10602,665,665,11
10603,665,678,2
10604,665,685,1
10605,665,694,1
10606,665,709,2
10607,665,719,1
10608,666,8,1
10609,666,109,2
10610,666,133,4
10611,666,176,1
10612,666,191,2
10613,666,213,2
10614,666,217,1
10615,666,219,1
10616,666,293,1
10617,666,498,1
10618,666,545,1
10619,666,594,2
10620,666,666,5
10621,666,683,3
10622,666,724,1
10623,666,747,1
10624,666,770,2
10625,666,836,1
10626,667,130,1
10627,667,194,3
10628,667,213,1
10629,667,341,1
10630,667,424,3
10631,667,595,1
10632,667,598,1
10633,667,611,1
10634,667,667,8
10635,667,730,2
10636,667,833,1
10637,668,47,1
10638,668,132,1
10639,668,162,1
10640,668,191,2
10641,668,194,1
10642,668,199,1
10643,668,203,1
10644,668,266,2
10645,668,268,2
10646,668,302,2
10647,668,303,1
10648,668,332,1
10649,668,335,2
10650,668,362,1
10651,668,376,1
10652,668,591,2
10653,668,598,5
10654,668,634,3
10655,668,644,2
10656,668,657,1
10657,668,668,18
10658,668,730,4
10659,668,753,4
10660,668,775,1
10661,668,785,2
10662,668,821,2
10663,669,132,1
10664,669,153,2
10665,669,420,1
10666,669,531,2
10667,669,541,1
10668,669,603,1
10669,669,668,2
10670,669,669,1
10671,670,5,1
10672,670,171,1
10673,670,259,1
10674,670,340,1
10675,670,356,2
10676,670,609,1
10677,670,620,1
10678,670,621,2
10679,670,640,3
10680,670,670,8
10681,670,679,1
10682,670,683,2
10683,670,684,1
10684,670,693,2
10685,670,768,1
10686,670,821,1
10687,670,836,1
10688,671,64,1
10689,671,68,1
10690,671,72,1
10691,671,194,1
10692,671,218,1
10693,671,388,1
10694,671,596,1
10695,671,616,2
10696,671,628,1
10697,671,644,2
10698,671,671,8
10699,671,706,2
10700,671,727,2
10701,671,731,1
10702,671,793,3
10703,671,802,1
10704,673,338,1
10705,673,621,1
10706,673,628,1
10707,673,673,12
10708,673,680,2
10709,673,684,1
10710,673,735,1
10711,674,431,3
10712,674,439,3
10713,674,479,2
10714,674,553,1
10715,674,586,1
10716,674,674,15
10717,674,717,1
10718,674,749,2
10719,675,130,1
10720,675,252,2
10721,675,270,3
10722,675,300,1
10723,675,610,1
10724,675,621,1
10725,675,636,2
10726,675,665,1
10727,675,668,2
10728,675,673,3
10729,675,675,7
10730,675,682,1
10731,675,821,2
10732,676,223,2
10733,676,302,1
10734,676,419,1
10735,676,676,11
10736,676,710,2
10737,677,228,2
10738,677,395,1
10739,677,612,1
10740,677,640,1
10741,677,668,2
10742,677,670,2
10743,677,677,5
10744,677,694,2
10745,678,678,3
10746,678,693,1
10747,678,708,2
10748,678,764,2
10749,679,299,1
10750,679,620,1
10751,679,625,1
10752,679,679,5
10753,679,680,1
10754,679,693,1
10755,679,710,1
10756,680,74,1
10757,680,109,1
10758,680,116,1
10759,680,280,2
10760,680,302,1
10761,680,367,1
10762,680,378,1
10763,680,386,2
10764,680,465,1
10765,680,644,1
10766,680,658,2
10767,680,680,11
10768,680,695,1
10769,680,709,1
10770,680,727,1
10771,680,818,1
10772,680,821,1
10773,681,88,2
10774,681,94,1
10775,681,191,1
10776,681,193,4
10777,681,272,1
10778,681,579,1
10779,681,596,2
10780,681,597,6
10781,681,598,2
10782,681,612,2
10783,681,628,2
10784,681,644,2
10785,681,655,3
10786,681,668,2
10787,681,681,20
10788,681,705,2
10789,681,727,2
10790,681,730,4
10791,681,737,1
10792,681,743,1
10793,681,765,2
10794,681,780,2
10795,681,801,1
10796,681,803,3
10797,681,819,2
10798,682,252,2
10799,682,302,1
10800,682,307,1
10801,682,341,2
10802,682,345,1
10803,682,411,1
10804,682,440,1
10805,682,571,1
10806,682,583,2
10807,682,607,1
10808,682,609,1
10809,682,634,1
10810,682,648,1
10811,682,668,1
10812,682,680,2
10813,682,682,41
10814,682,684,2
10815,682,685,1
10816,682,686,3
10817,682,694,2
10818,682,730,2
10819,682,742,2
10820,682,761,1
10821,682,766,1
10822,682,774,1
10823,682,800,2
10824,682,821,2
10825,682,834,2
10826,683,245,2
10827,683,599,2
10828,683,632,1
10829,683,683,1
10830,683,750,1
10831,683,768,4
10832,683,789,1
10833,684,5,2
10834,684,302,1
10835,684,566,2
10836,684,637,1
10837,684,673,1
10838,684,679,1
10839,684,682,1
10840,684,684,42
10841,684,689,2
10842,684,693,2
10843,684,694,1
10844,684,705,3
10845,684,724,1
10846,684,728,2
10847,684,766,1
10848,684,767,2
10849,684,800,1
10850,684,830,1
10851,684,834,2
10852,685,83,2
10853,685,166,2
10854,685,570,1
10855,685,621,1
10856,685,623,1
10857,685,664,2
10858,685,685,19
10859,685,690,1
10860,685,709,4
10861,685,723,2
10862,685,728,1
10863,685,821,1
10864,686,128,1
10865,686,160,1
10866,686,591,1
10867,686,612,1
10868,686,635,2
10869,686,636,1
10870,686,682,2
10871,686,686,8
10872,686,730,1
10873,686,738,1
10874,686,753,1
10875,687,307,1
10876,687,397,1
10877,687,577,2
10878,687,687,15
10879,687,718,2
10880,687,807,1
10881,688,229,1
10882,688,333,2
10883,688,587,2
10884,688,621,3
10885,688,679,1
10886,688,685,1
10887,688,686,1
10888,688,688,15
10889,688,708,1
10890,688,709,1
10891,688,728,1
10892,688,747,1
10893,689,5,1
10894,689,175,2
10895,689,591,2
10896,689,616,1
10897,689,621,1
10898,689,623,2
10899,689,653,1
10900,689,684,1
10901,689,689,6
10902,689,734,1
10903,689,821,1
10904,690,18,2
10905,690,245,1
10906,690,252,2
10907,690,670,1
10908,690,678,1
10909,690,683,2
10910,690,689,1
10911,690,690,3
10912,690,694,2
10913,690,710,1
10914,690,734,1
10915,690,744,1
10916,690,756,1
10917,691,73,1
10918,691,142,1
10919,691,218,1
10920,691,321,1
10921,691,356,2
10922,691,618,1
10923,691,648,4
10924,691,651,1
10925,691,671,1
10926,691,691,2
10927,691,726,1
10928,691,729,2
10929,691,730,1
10930,691,737,2
10931,691,761,1
10932,691,821,3
10933,692,60,1
10934,692,93,1
10935,692,134,2
10936,692,454,1
10937,692,462,1
10938,692,471,1
10939,692,491,2
10940,692,504,1
10941,692,513,2
10942,692,531,1
10943,692,553,3
10944,692,656,1
10945,692,674,1
10946,692,692,39
10947,692,695,2
10948,692,719,6
10949,692,721,1
10950,692,749,1
10951,692,783,3
10952,692,784,5
10953,692,785,1
10954,692,788,3
10955,692,792,1
10956,693,39,1
10957,693,105,2
10958,693,127,2
10959,693,251,1
10960,693,302,6
10961,693,529,1
10962,693,607,1
10963,693,615,1
10964,693,624,2
10965,693,642,1
10966,693,688,1
10967,693,693,15
10968,693,709,2
10969,693,734,2
10970,693,821,2
10971,694,74,2
10972,694,272,1
10973,694,302,2
10974,694,347,2
10975,694,386,1
10976,694,598,2
10977,694,631,1
10978,694,644,2
10979,694,667,1
10980,694,683,1
10981,694,693,4
10982,694,694,43
10983,694,705,7
10984,694,708,4
10985,694,709,2
10986,694,737,2
10987,694,743,1
10988,694,826,2
10989,694,832,1
10990,695,5,1
10991,695,58,3
10992,695,98,1
10993,695,99,3
10994,695,119,1
10995,695,122,1
10996,695,189,2
10997,695,257,3
10998,695,290,1
10999,695,307,2
11000,695,399,1
11001,695,427,2
11002,695,432,2
11003,695,460,2
11004,695,481,4
11005,695,553,2
11006,695,598,2
11007,695,610,2
11008,695,695,10
11009,695,719,2
11010,695,742,1
11011,695,826,2
11012,695,835,1
11013,695,836,2
11014,696,158,1
11015,696,186,1
11016,696,191,2
11017,696,386,1
11018,696,635,1
11019,696,636,1
11020,696,681,1
11021,696,696,6
11022,696,753,1
11023,696,761,1
11024,697,16,1
11025,697,264,1
11026,697,378,1
11027,697,457,2
11028,697,553,1
11029,697,697,2
11030,697,749,1
11031,697,764,1
11032,698,44,1
11033,698,132,1
11034,698,446,1
11035,698,462,1
11036,698,512,1
11037,698,553,1
11038,698,577,1
11039,698,578,1
11040,698,684,2
11041,698,692,1
11042,698,698,13
11043,698,699,2
11044,698,719,3
11045,698,775,1
11046,698,785,1
11047,698,787,1
11048,698,807,2
11049,699,279,1
11050,699,465,2
11051,699,536,2
11052,699,553,1
11053,699,692,2
11054,699,698,4
11055,699,699,1
11056,699,790,1
11057,700,100,2
11058,700,259,1
11059,700,302,2
11060,700,313,1
11061,700,318,1
11062,700,545,2
11063,700,653,1
11064,700,700,9
11065,700,701,4
11066,700,713,2
11067,700,732,1
11068,700,821,2
11069,701,180,1
11070,701,368,1
11071,701,484,2
11072,701,607,1
11073,701,620,1
11074,701,638,2
11075,701,644,1
11076,701,653,3
11077,701,665,1
11078,701,678,1
11079,701,700,1
11080,701,701,15
11081,701,766,1
11082,701,768,1
11083,702,47,1
11084,702,132,1
11085,702,319,1
11086,702,427,1
11087,702,466,1
11088,702,508,2
11089,702,513,1
11090,702,534,1
11091,702,685,1
11092,702,702,3
11093,702,793,1
11094,703,103,1
11095,703,124,4
11096,703,194,2
11097,703,229,2
11098,703,277,2
11099,703,312,1
11100,703,333,2
11101,703,420,4
11102,703,427,2
11103,703,511,1
11104,703,583,2
11105,703,694,2
11106,703,703,2
11107,703,811,4
11108,704,52,1
11109,704,149,1
11110,704,213,1
11111,704,325,1
11112,704,607,1
11113,704,693,1
11114,704,704,3
11115,705,5,2
11116,705,302,2
11117,705,318,1
11118,705,387,1
11119,705,619,1
11120,705,637,6
11121,705,653,1
11122,705,675,1
11123,705,693,4
11124,705,694,21
11125,705,705,25
11126,705,708,2
11127,705,735,1
11128,705,743,1
11129,705,821,2
11130,706,122,1
11131,706,152,4
11132,706,314,2
11133,706,321,1
11134,706,383,2
11135,706,409,1
11136,706,426,1
11137,706,481,2
11138,706,706,3
11139,706,805,1
11140,706,818,1
11141,707,7,1
11142,707,186,1
11143,707,599,1
11144,707,655,1
11145,707,668,2
11146,707,695,2
11147,707,707,7
11148,707,708,2
11149,707,753,1
11150,708,216,1
11151,708,302,2
11152,708,341,2
11153,708,607,3
11154,708,655,1
11155,708,689,2
11156,708,694,3
11157,708,708,5
11158,708,730,1
11159,708,731,1
11160,708,743,1
11161,709,100,4
11162,709,213,3
11163,709,229,1
11164,709,252,2
11165,709,302,2
11166,709,387,3
11167,709,596,2
11168,709,607,2
11169,709,621,2
11170,709,682,2
11171,709,694,1
11172,709,708,4
11173,709,709,1
11174,709,711,1
11175,709,730,2
11176,709,768,1
11177,709,817,2
11178,709,832,1
11179,710,108,1
11180,710,194,2
11181,710,228,2
11182,710,252,2
11183,710,302,2
11184,710,424,1
11185,710,546,1
11186,710,620,1
11187,710,625,4
11188,710,632,1
11189,710,642,1
11190,710,649,1
11191,710,653,2
11192,710,658,4
11193,710,664,2
11194,710,680,3
11195,710,710,22
11196,710,764,1
11197,710,790,2
11198,710,821,2
11199,711,302,1
11200,711,651,1
11201,711,666,1
11202,711,681,1
11203,711,687,1
11204,711,711,5
11205,712,58,1
11206,712,134,3
11207,712,168,1
11208,712,462,2
11209,712,492,1
11210,712,495,1
11211,712,496,2
11212,712,501,2
11213,712,508,1
11214,712,538,1
11215,712,541,1
11216,712,712,2
11217,712,763,1
11218,712,785,6
11219,712,789,2
11220,712,816,1
11221,713,18,1
11222,713,39,2
11223,713,99,1
11224,713,111,1
11225,713,159,1
11226,713,160,2
11227,713,228,1
11228,713,247,2
11229,713,312,4
11230,713,333,3
11231,713,354,1
11232,713,378,4
11233,713,390,2
11234,713,398,2
11235,713,457,2
11236,713,462,1
11237,713,515,2
11238,713,572,2
11239,713,621,1
11240,713,661,3
11241,713,713,6
11242,713,717,1
11243,713,815,2
11244,713,819,3
11245,713,836,1
11246,714,602,1
11247,714,612,2
11248,714,624,1
11249,714,710,2
11250,714,714,4
11251,715,129,2
11252,715,804,1
11253,715,815,3
11254,715,831,2
11255,716,92,1
11256,716,457,2
11257,716,542,2
11258,716,716,2
11259,716,788,1
11260,716,790,1
11261,717,119,2
11262,717,130,2
11263,717,194,2
11264,717,215,1
11265,717,234,1
11266,717,251,1
11267,717,253,1
11268,717,254,1
11269,717,278,1
11270,717,315,2
11271,717,322,1
11272,717,370,2
11273,717,401,1
11274,717,432,1
11275,717,462,1
11276,717,466,2
11277,717,480,1
11278,717,486,2
11279,717,517,4
11280,717,521,2
11281,717,534,3
11282,717,553,9
11283,717,644,1
11284,717,692,1
11285,717,717,13
11286,717,719,1
11287,717,732,5
11288,717,748,1
11289,717,749,3
11290,717,779,1
11291,717,785,2
11292,717,798,2
11293,717,804,2
11294,717,806,1
11295,718,17,1
11296,718,191,1
11297,718,199,2
11298,718,322,1
11299,718,443,1
11300,718,446,1
11301,718,448,2
11302,718,457,2
11303,718,479,1
11304,718,481,3
11305,718,495,2
11306,718,530,1
11307,718,566,1
11308,718,695,1
11309,718,718,10
11310,718,732,2
11311,718,748,1
11312,718,810,2
11313,718,816,1
11314,719,39,2
11315,719,42,1
11316,719,73,1
11317,719,105,1
11318,719,135,1
11319,719,206,1
11320,719,274,1
11321,719,446,1
11322,719,457,2
11323,719,459,2
11324,719,486,1
11325,719,492,3
11326,719,518,1
11327,719,531,1
11328,719,588,1
11329,719,698,1
11330,719,699,1
11331,719,716,2
11332,719,717,3
11333,719,718,1
11334,719,719,46
11335,719,755,1
11336,719,783,2
11337,719,784,4
11338,719,788,1
11339,720,591,1
11340,720,618,1
11341,720,684,1
11342,720,720,4
11343,720,727,1
11344,721,75,1
11345,721,471,1
11346,721,472,1
11347,721,692,1
11348,721,717,2
11349,721,721,8
11350,721,783,2
11351,721,785,1
11352,721,787,3
11353,722,75,2
11354,722,236,1
11355,722,401,1
11356,722,446,1
11357,722,563,1
11358,722,717,2
11359,722,718,1
11360,722,722,2
11361,723,32,1
11362,723,111,2
11363,723,228,1
11364,723,529,1
11365,723,591,1
11366,723,598,1
11367,723,625,3
11368,723,626,1
11369,723,628,1
11370,723,636,1
11371,723,651,2
11372,723,668,1
11373,723,694,2
11374,723,708,3
11375,723,723,11
11376,723,729,2
11377,723,734,1
11378,723,756,1
11379,723,766,1
11380,723,768,1
11381,723,769,2
11382,723,776,1
11383,723,832,1
11384,724,74,1
11385,724,591,1
11386,724,618,1
11387,724,621,4
11388,724,681,2
11389,724,682,3
11390,724,724,4
11391,724,767,2
11392,724,839,1
11393,726,144,1
11394,726,152,1
11395,726,611,1
11396,726,625,1
11397,726,710,2
11398,726,726,3
11399,727,153,1
11400,727,292,1
11401,727,301,2
11402,727,302,2
11403,727,356,1
11404,727,478,1
11405,727,597,5
11406,727,607,1
11407,727,621,1
11408,727,633,1
11409,727,671,2
11410,727,673,1
11411,727,681,2
11412,727,727,18
11413,727,762,1
11414,728,109,2
11415,728,302,1
11416,728,609,2
11417,728,655,1
11418,728,680,1
11419,728,685,2
11420,728,693,2
11421,728,694,1
11422,728,708,6
11423,728,728,17
11424,728,743,1
11425,728,802,1
11426,729,48,1
11427,729,104,1
11428,729,727,3
11429,729,729,7
11430,729,753,1
11431,730,88,1
11432,730,133,1
11433,730,158,1
11434,730,211,2
11435,730,302,3
11436,730,425,1
11437,730,456,2
11438,730,527,1
11439,730,591,1
11440,730,598,7
11441,730,601,1
11442,730,615,2
11443,730,626,1
11444,730,655,1
11445,730,667,1
11446,730,676,3
11447,730,682,2
11448,730,686,2
11449,730,693,2
11450,730,694,4
11451,730,708,3
11452,730,709,1
11453,730,730,23
11454,730,743,2
11455,730,753,1
11456,730,766,1
11457,731,157,1
11458,731,314,1
11459,731,731,2
11460,731,737,2
11461,731,757,2
11462,731,818,1
11463,731,821,1
11464,732,9,2
11465,732,10,1
11466,732,18,1
11467,732,55,1
11468,732,64,2
11469,732,71,3
11470,732,83,9
11471,732,101,2
11472,732,111,2
11473,732,116,3
11474,732,122,1
11475,732,130,2
11476,732,131,2
11477,732,160,2
11478,732,175,1
11479,732,192,3
11480,732,194,3
11481,732,202,1
11482,732,206,3
11483,732,223,1
11484,732,229,2
11485,732,244,3
11486,732,247,2
11487,732,278,3
11488,732,298,1
11489,732,320,1
11490,732,335,3
11491,732,354,1
11492,732,376,2
11493,732,387,2
11494,732,388,2
11495,732,401,2
11496,732,410,1
11497,732,411,2
11498,732,421,1
11499,732,432,2
11500,732,454,2
11501,732,486,1
11502,732,490,2
11503,732,498,1
11504,732,544,1
11505,732,545,1
11506,732,579,1
11507,732,583,5
11508,732,612,1
11509,732,625,3
11510,732,635,1
11511,732,682,1
11512,732,683,3
11513,732,709,1
11514,732,732,11
11515,732,773,1
11516,732,811,2
11517,732,815,1
11518,732,818,1
11519,732,819,3
11520,732,826,5
11521,733,4,1
11522,733,18,2
11523,733,26,3
11524,733,36,2
11525,733,43,1
11526,733,48,4
11527,733,49,1
11528,733,60,2
11529,733,73,2
11530,733,99,1
11531,733,111,2
11532,733,113,1
11533,733,150,1
11534,733,160,3
11535,733,191,9
11536,733,194,2
11537,733,210,1
11538,733,219,1
11539,733,233,2
11540,733,276,2
11541,733,289,2
11542,733,292,1
11543,733,300,2
11544,733,301,1
11545,733,309,2
11546,733,325,2
11547,733,380,1
11548,733,383,1
11549,733,394,2
11550,733,409,1
11551,733,410,1
11552,733,411,3
11553,733,601,2
11554,733,612,1
11555,733,733,14
11556,733,760,2
11557,733,762,2
11558,733,779,1
11559,733,815,2
11560,734,148,1
11561,734,252,2
11562,734,623,3
11563,734,637,1
11564,734,678,1
11565,734,734,10
11566,734,776,1
11567,735,252,2
11568,735,283,1
11569,735,621,1
11570,735,642,1
11571,735,705,2
11572,735,710,2
11573,735,734,2
11574,735,735,3
11575,735,821,1
11576,736,221,2
11577,736,337,2
11578,736,571,3
11579,736,622,1
11580,736,714,1
11581,736,736,3
11582,736,807,1
11583,736,834,1
11584,737,58,2
11585,737,119,2
11586,737,163,2
11587,737,193,1
11588,737,225,1
11589,737,294,2
11590,737,303,8
11591,737,318,2
11592,737,356,1
11593,737,488,1
11594,737,499,1
11595,737,615,1
11596,737,618,1
11597,737,626,4
11598,737,651,1
11599,737,655,1
11600,737,671,1
11601,737,737,14
11602,737,738,1
11603,737,739,1
11604,737,766,1
11605,737,826,1
11606,737,833,2
11607,738,105,2
11608,738,598,1
11609,738,738,14
11610,738,762,2
11611,738,769,1
11612,738,800,1
11613,739,268,1
11614,739,288,1
11615,739,335,1
11616,739,341,7
11617,739,533,2
11618,739,651,1
11619,739,739,6
11620,739,747,1
11621,739,768,2
11622,740,225,1
11623,740,292,2
11624,740,442,1
11625,740,668,1
11626,740,736,1
11627,740,740,3
11628,740,754,3
11629,741,741,1
11630,741,753,2
11631,741,766,1
11632,742,24,1
11633,742,33,2
11634,742,105,2
11635,742,133,1
11636,742,158,2
11637,742,166,1
11638,742,228,1
11639,742,300,2
11640,742,338,2
11641,742,350,2
11642,742,450,2
11643,742,457,2
11644,742,516,4
11645,742,558,2
11646,742,568,2
11647,742,583,2
11648,742,611,1
11649,742,622,1
11650,742,730,2
11651,742,740,1
11652,742,742,10
11653,742,764,2
11654,743,44,1
11655,743,229,1
11656,743,302,2
11657,743,678,1
11658,743,684,2
11659,743,688,1
11660,743,705,4
11661,743,708,2
11662,743,709,2
11663,743,743,3
11664,743,755,1
11665,744,609,1
11666,744,638,1
11667,744,756,1
11668,744,776,1
11669,744,810,1
11670,745,110,1
11671,745,228,1
11672,745,281,1
11673,745,419,1
11674,745,610,1
11675,745,727,1
11676,745,745,2
11677,745,803,1
11678,745,815,2
11679,746,194,2
11680,746,250,2
11681,746,341,1
11682,746,395,2
11683,746,419,1
11684,746,649,1
11685,746,717,1
11686,746,746,4
11687,747,94,1
11688,747,159,1
11689,747,246,1
11690,747,280,3
11691,747,345,2
11692,747,378,1
11693,747,618,1
11694,747,619,1
11695,747,649,1
11696,747,747,9
11697,747,839,2
11698,748,202,2
11699,748,431,1
11700,748,457,2
11701,748,465,1
11702,748,647,1
11703,748,717,1
11704,748,748,7
11705,749,18,1
11706,749,157,1
11707,749,237,1
11708,749,253,2
11709,749,264,2
11710,749,279,1
11711,749,399,1
11712,749,457,1
11713,749,480,2
11714,749,512,1
11715,749,553,2
11716,749,572,3
11717,749,692,4
11718,749,717,3
11719,749,718,2
11720,749,737,1
11721,749,749,11
11722,749,784,1
11723,749,785,1
11724,749,788,1
11725,749,809,1
11726,749,810,2
11727,750,621,1
11728,750,750,5
11729,750,756,2
11730,751,409,1
11731,751,436,3
11732,751,532,4
11733,751,634,1
11734,751,719,1
11735,752,532,1
11736,752,556,1
11737,752,685,1
11738,752,811,2
11739,753,99,2
11740,753,219,1
11741,753,244,2
11742,753,334,1
11743,753,341,3
11744,753,441,1
11745,753,596,2
11746,753,597,1
11747,753,613,2
11748,753,688,1
11749,753,713,2
11750,753,726,1
11751,753,741,2
11752,753,753,11
11753,753,809,1
11754,753,815,5
11755,754,5,1
11756,754,99,1
11757,754,211,1
11758,754,341,1
11759,754,740,4
11760,754,754,1
11761,755,36,1
11762,755,133,1
11763,755,184,1
11764,755,266,1
11765,755,350,2
11766,755,395,1
11767,755,541,2
11768,755,572,2
11769,755,630,1
11770,755,651,2
11771,755,660,1
11772,755,662,2
11773,755,691,2
11774,755,729,1
11775,755,737,1
11776,755,755,3
11777,755,780,4
11778,756,18,1
11779,756,192,1
11780,756,401,1
11781,756,625,6
11782,756,658,1
11783,756,664,2
11784,756,693,1
11785,756,710,4
11786,756,714,1
11787,756,756,49
11788,756,768,1
11789,756,830,2
11790,757,29,1
11791,757,129,1
11792,757,167,1
11793,757,172,1
11794,757,219,2
11795,757,303,1
11796,757,307,2
11797,757,395,1
11798,757,405,1
11799,757,583,2
11800,757,589,3
11801,757,691,2
11802,757,757,6
11803,758,114,1
11804,758,168,1
11805,758,211,3
11806,758,643,3
11807,758,762,1
11808,759,83,2
11809,759,425,2
11810,759,662,2
11811,759,759,1
11812,760,34,1
11813,760,39,1
11814,760,182,1
11815,760,242,1
11816,760,402,2
11817,760,528,1
11818,760,572,1
11819,760,695,1
11820,760,760,2
11821,761,456,1
